id,z0,z1,Q_H,area_S,area_E,area_W,area_N,g_perp_S,g_perp_E,g_perp_W,g_perp_N,u_value_S,u_value_E,u_value_W,u_value_N
459,-0.33022162,0.018127969,172.7126067522618,8.988337,13.050678,10.525482,9.885146,0.46313128,0.509685,0.5302598,0.48419732,0.47040373,0.501687,0.4588934,0.55844057
460,0.22111292,1.9845761,177.36968361756678,5.5682535,12.918939,10.33452,12.341608,0.51742506,0.40318885,0.55893314,0.44522414,0.6386225,0.6568651,0.5381879,0.6330766
461,-0.17175849,0.47257861,173.80179636971502,8.036071,12.805874,10.788594,10.676595,0.47813043,0.49976528,0.5265146,0.47645414,0.5156159,0.53659177,0.49308312,0.57413775
462,-0.9399206,-0.20519647,171.07034533138443,9.144114,13.781452,10.450413,9.142379,0.45721152,0.5172691,0.55343074,0.49300995,0.43808988,0.41787922,0.42637762,0.5297417
463,-1.1760637,0.1957386,171.5499807752749,8.22056,13.851289,10.421428,9.508842,0.45698476,0.5135509,0.56883734,0.46007878,0.44890362,0.43327054,0.43105128,0.51791674
464,-0.25163054,0.36881486,173.5034152686227,8.223949,12.83333,10.804852,10.440892,0.4722456,0.50546724,0.5272295,0.47578347,0.50304985,0.5275336,0.48427624,0.567121
465,1.033686,-1.1596636,172.0940015336964,11.282379,12.998623,9.476742,9.397522,0.53057635,0.5031059,0.44358596,0.5005589,0.37886104,0.5439685,0.45509353,0.59795666
466,0.21517129,-0.046199225,173.71126957404235,9.140255,12.867243,10.102398,10.315752,0.47089267,0.4968403,0.50393313,0.48792592,0.4823253,0.5381163,0.4792511,0.587745
467,2.1722548,-0.13051467,175.87094227395954,9.880863,13.001211,7.475929,11.207553,0.46140146,0.45618564,0.45161298,0.5078555,0.48480332,0.59538156,0.5392101,0.6429015
468,0.55693007,1.9807069,177.79703857869768,5.574966,12.822142,10.056522,12.215215,0.49872497,0.39735883,0.54713005,0.46557915,0.64846754,0.66094905,0.5641379,0.63690925
469,-0.18179849,-1.1762875,170.5522762313321,11.137647,13.774654,9.100728,8.614513,0.49669552,0.49096212,0.5207891,0.51239836,0.377534,0.43670788,0.39116615,0.55491924
470,0.106681906,0.4289649,174.33010562748052,8.109578,12.765603,10.586647,10.823651,0.47534838,0.48869786,0.51863194,0.4859043,0.5266349,0.55555034,0.49751168,0.5925609
471,-0.09544578,-0.8094049,171.36100558985834,10.703015,13.457345,9.364223,9.137472,0.48477116,0.49255323,0.51747245,0.50159925,0.4063376,0.46081904,0.41170004,0.548827
472,-1.8093505,-1.2606368,168.60141496854422,9.704975,15.351414,10.2737665,6.9852915,0.4251471,0.4807016,0.6037288,0.53531384,0.3644311,0.2683935,0.33948797,0.5329884
473,0.2234859,-0.60814387,172.38704931863947,10.383352,13.063836,9.462825,9.627482,0.48514256,0.49615818,0.49687043,0.4927145,0.42356575,0.5027615,0.44127074,0.56901413
474,0.07593906,2.5788698,178.48622364249454,4.922384,13.144793,10.424763,13.015914,0.53136694,0.36062,0.58088356,0.41282317,0.6632143,0.6918147,0.52562386,0.65503955
475,0.11499426,-0.13100356,173.33944174849364,9.338587,12.883347,10.112052,10.096022,0.47115037,0.49989274,0.5076643,0.48680177,0.47231716,0.5262989,0.4691315,0.5804637
476,-1.3844751,-1.8238158,168.18214984385628,10.830659,15.18889,9.460653,6.6535096,0.4636516,0.47995996,0.5905519,0.54420877,0.345916,0.2734611,0.32280725,0.56265855
477,0.59568095,0.39307192,174.96097682825635,8.213126,12.730207,9.792437,11.099546,0.47444195,0.47846445,0.5047477,0.5036562,0.5326453,0.57874835,0.51157296,0.6069112
478,-2.060363,-0.75989723,169.11292831645122,8.944809,15.300126,10.424199,7.50941,0.41031396,0.48944104,0.6049191,0.5088405,0.37785992,0.28427547,0.35052422,0.5174526
479,-0.06551921,-0.289139,172.609731393348,9.683319,13.097723,10.03647,9.748308,0.47073337,0.5007625,0.5152371,0.4916973,0.4544979,0.49908328,0.44987255,0.5647454
480,0.11489374,-0.14968549,173.29014940953874,9.383312,12.897636,10.084961,10.07029,0.4714408,0.49997187,0.5075827,0.4868702,0.47050154,0.5248311,0.46755973,0.5794646
481,-0.45817417,-0.65202385,171.12696401719862,10.234907,13.647415,9.740353,8.864215,0.4659025,0.49786907,0.5377977,0.5080318,0.4206541,0.43417144,0.40682256,0.53778243
482,1.3551812,0.1696087,175.40097323574415,9.031997,12.745289,8.5249195,11.332921,0.4720371,0.4660661,0.47583202,0.5041707,0.5095657,0.5832692,0.52182424,0.61728805
483,0.9151034,1.2794378,177.12241192222254,6.5680194,12.614338,9.502676,11.642349,0.46648055,0.43378064,0.5098547,0.5044554,0.6042747,0.6266087,0.5755117,0.63312745
484,-0.31967604,-1.1447836,170.45887220259988,11.000155,13.850914,9.104987,8.517429,0.4884793,0.4896673,0.5325395,0.5135199,0.38016355,0.42182937,0.38690594,0.55078435
485,-0.74817073,-0.15015583,171.49180731499115,9.154066,13.516516,10.449221,9.335214,0.46012288,0.51872337,0.5446636,0.493525,0.4483348,0.44412208,0.43348664,0.53607726
486,1.4117384,-0.2426051,174.50871715012553,9.822603,12.86395,8.52578,11.043585,0.4916863,0.482356,0.46610162,0.49700585,0.47512972,0.5750144,0.4986141,0.6161299
487,1.7368633,-1.4885038,172.26943573797405,11.974334,12.957716,8.925507,9.133359,0.54463255,0.51339585,0.40422407,0.49370483,0.35781032,0.57020676,0.48216802,0.62482184
488,0.62517554,0.7016002,175.51675360462406,7.5687723,12.739639,9.863719,11.290616,0.4734362,0.47161636,0.5085706,0.5066787,0.5585617,0.59165794,0.5303404,0.6158133
489,-0.13564329,3.235236,179.9547945221014,4.2670894,13.394218,10.456592,13.837704,0.5405377,0.31674266,0.5977664,0.373336,0.693121,0.73442096,0.5122817,0.67842597
490,-0.9288585,1.0447419,174.1642223294062,6.719907,13.211942,10.967807,11.091319,0.47989956,0.48311684,0.5625743,0.40736055,0.5200756,0.55234325,0.47312176,0.5400096
491,0.7457679,-1.168386,171.70401754019727,11.34069,13.16688,9.49834,9.247073,0.52575636,0.49972942,0.4584735,0.5041954,0.37586832,0.5293617,0.43706682,0.5863259
492,0.3579784,-0.44328338,173.03783686935566,9.98547,12.911671,9.518676,9.948417,0.48475412,0.4962063,0.49082354,0.48715758,0.44144,0.52353984,0.4579134,0.5806064
493,-1.591303,0.54772085,172.14855258320733,7.469868,14.194726,10.606037,9.807339,0.44475606,0.49378464,0.5778685,0.41429657,0.45576212,0.44385907,0.41531923,0.5077227
494,-0.7010989,0.15622742,172.24253987163965,8.541628,13.286848,10.543524,9.725158,0.46453586,0.5157646,0.5450419,0.47560528,0.46731552,0.47431982,0.45594752,0.536331
495,0.83371085,1.2550747,176.92635679102608,6.5804796,12.613851,9.621512,11.607036,0.4717649,0.43837705,0.5114189,0.50255203,0.6018186,0.6232383,0.5703048,0.6304262
496,0.29793885,-1.1929231,171.1495873603685,11.32894,13.455191,9.308724,8.915475,0.5127059,0.49442923,0.48591712,0.5121203,0.37617445,0.49583572,0.41035345,0.5667933
497,1.2251217,1.0473192,177.21786157498457,7.162559,12.640486,8.967019,11.552971,0.44177848,0.4349724,0.49764094,0.51204175,0.58686805,0.6233142,0.5726648,0.6353179
498,-0.5893496,-0.7970229,170.7416274556494,10.309981,13.843795,9.618329,8.548865,0.46396148,0.49317008,0.54972255,0.50957346,0.40882805,0.41064465,0.39384818,0.53806573
499,1.3534193,0.0823115,175.189132104509,9.182342,12.774088,8.538488,11.292029,0.47620672,0.4705766,0.47365755,0.5029235,0.5011208,0.5803538,0.5165056,0.6168117
500,-0.53472465,-1.5241001,169.62722569087694,11.218655,14.309782,9.013546,7.811548,0.49368897,0.48528358,0.5409484,0.5252069,0.35821113,0.38188037,0.3604238,0.5619263
501,-1.3607538,1.1180758,174.0737562093172,6.5966134,13.580613,10.939501,11.029458,0.46313056,0.46966302,0.5723936,0.37952688,0.5034313,0.53279793,0.44660544,0.5258248
502,0.08781762,0.47205198,174.34885000188441,8.023037,12.743755,10.613236,10.858404,0.4769374,0.48862827,0.51967233,0.4850435,0.52842605,0.55560184,0.49929473,0.5920639
503,-1.8974168,0.22448948,171.13894068641142,7.7983046,14.643598,10.497441,9.169249,0.4213732,0.49853012,0.58701587,0.4330682,0.43317848,0.38678128,0.38229007,0.5033769
504,-1.0801109,1.3162096,174.8015814530401,6.307478,13.315298,11.1019335,11.583809,0.48025036,0.4648262,0.56469387,0.38730893,0.5318291,0.5734568,0.46518508,0.54747766
505,1.123028,0.44588518,175.82837749061903,8.376059,12.7294655,8.950032,11.22862,0.46306705,0.4591691,0.48681137,0.5077615,0.5341086,0.59576994,0.53179497,0.61783576
506,0.8194457,0.26667705,175.03132493143008,8.57303,12.749743,9.36849,11.052862,0.4757384,0.47498223,0.49275038,0.50270545,0.5186676,0.580837,0.5117791,0.60795003
507,-0.11029416,1.7207035,176.41222416771436,5.9268436,12.872089,10.600073,12.115652,0.5240446,0.42829752,0.55754757,0.43523943,0.6088854,0.63452786,0.5170739,0.6118052
508,0.45322555,0.13984983,174.39472119769354,8.763807,12.804617,9.886241,10.771137,0.47423434,0.48663893,0.50044554,0.49411505,0.5051781,0.56068635,0.49595568,0.5990538
509,-1.3664048,-1.9390873,168.0392534793613,10.947709,15.242506,9.381054,6.5265903,0.47103006,0.47833058,0.5855214,0.5492684,0.3395242,0.2716212,0.3175562,0.5665431
510,-0.089301385,-0.22971888,172.69967760710603,9.547586,13.060907,10.119494,9.78838,0.46940243,0.50257313,0.51662004,0.49103045,0.45983696,0.5015681,0.4529065,0.5668221
511,0.91758215,0.75330627,176.16211639203289,7.5486326,12.670737,9.340516,11.352405,0.46008956,0.45838356,0.50080276,0.5098245,0.5640242,0.6024276,0.5447754,0.62366456
512,0.009059385,-0.21732269,172.9476440354856,9.520111,13.002014,10.065163,9.8779545,0.4705935,0.50062627,0.51211333,0.48798123,0.46247795,0.51110554,0.45811862,0.5724414
513,-0.35970998,0.23766501,173.09373128835992,8.4900055,12.940538,10.703053,10.135135,0.46591356,0.5108053,0.5307248,0.47442827,0.48565793,0.51210743,0.474329,0.5584581
514,0.82675153,-0.4746579,173.51985456256782,10.1022,12.861811,9.283989,10.5215845,0.49783313,0.49707454,0.46625343,0.48908553,0.4420966,0.5527851,0.47354698,0.60004836
515,0.62710005,1.653116,177.24032844205777,6.025504,12.681456,9.925501,11.827759,0.49378988,0.41773275,0.532478,0.4832564,0.6293228,0.6409439,0.56555974,0.630157
516,0.5199325,-0.5705156,172.9618955108409,10.267113,12.8985405,9.413125,9.987546,0.491624,0.49494833,0.4797491,0.49032435,0.42823422,0.5309766,0.45394346,0.584968
517,-0.27849385,-0.99766093,170.72268582816906,10.855741,13.719372,9.21445,8.716848,0.4857218,0.49069834,0.53121066,0.50968295,0.3914097,0.43155652,0.3951431,0.5454283
518,0.24891561,1.2540796,175.81222667906275,6.6650734,12.700962,10.338535,11.455999,0.5039205,0.45389736,0.5349446,0.47830227,0.5919291,0.6061767,0.5370532,0.60862654
519,0.67627245,0.055535275,174.5073154555,8.965659,12.758428,9.473323,10.829164,0.4798661,0.48374563,0.4904225,0.4949546,0.49773586,0.56565124,0.4979599,0.6026406
520,-1.3134938,-0.3374001,170.43435245400255,9.034413,14.329073,10.378746,8.651826,0.4407401,0.5091809,0.5736509,0.4930127,0.41779572,0.37257746,0.4058054,0.5199905
521,0.35935104,0.7818714,175.2358717288261,7.420168,12.721008,10.28193,11.301434,0.48492607,0.4738171,0.5174808,0.4949684,0.5606207,0.58571523,0.52398324,0.60758317
522,-0.15760905,2.289414,177.6653710274007,5.245486,13.078852,10.584156,12.802692,0.5328944,0.3883965,0.57380444,0.40904832,0.638593,0.6733004,0.5092335,0.63956726
523,1.3814266,-0.42547053,173.96508084612566,10.231256,12.883421,8.661243,10.860294,0.5032453,0.4905917,0.46209744,0.49531242,0.455722,0.5706715,0.4889199,0.61480796
524,0.21871187,0.25653088,174.26687901550414,8.469864,12.795593,10.348086,10.712452,0.47108322,0.48951814,0.5114535,0.4905454,0.5145842,0.5529324,0.49490663,0.5949338
525,-0.58329237,0.599934,173.38070771134147,7.6571746,13.030899,10.821213,10.441132,0.4767712,0.505917,0.5460662,0.44997424,0.5041377,0.52481127,0.4807629,0.5443008
526,-0.27803954,-1.1547779,170.49284308480145,11.036924,13.82559,9.096643,8.555872,0.49123392,0.4899688,0.5287759,0.5131141,0.3795569,0.42629498,0.38816258,0.5522323
527,-0.36955172,0.3980205,173.3342417229464,8.1207485,12.891363,10.790064,10.353423,0.47142127,0.5084233,0.5330084,0.46989295,0.4991279,0.5205596,0.4818902,0.55743355
528,-0.5476069,-1.264294,170.01251366039784,10.955891,14.111605,9.113179,8.127885,0.4815688,0.48711237,0.54910994,0.516871,0.3736897,0.38991842,0.37195897,0.55108607
529,0.7238256,-2.9416745,167.76495748253348,12.872675,14.709526,9.491895,6.659709,0.5914477,0.5257137,0.43793425,0.5666775,0.2727804,0.44767693,0.36613223,0.6254476
530,-2.1542892,-1.5126485,167.9061046884953,9.714764,15.818433,10.394841,6.4201565,0.41353938,0.4733409,0.616063,0.55000156,0.34877443,0.22910069,0.3109015,0.5376836
531,-1.054755,0.62835836,172.80868107118158,7.488642,13.545522,10.696082,10.223259,0.46743384,0.50265723,0.5676522,0.4247664,0.47835225,0.4909598,0.46230707,0.5201059
532,-0.4847738,0.23868774,172.8497731457371,8.451237,13.062132,10.651893,9.999523,0.46550456,0.51217043,0.5364566,0.4723176,0.48004282,0.50053215,0.47126698,0.5490572
533,-0.9151788,-0.7498512,170.40651843025577,9.961385,14.122232,9.985183,8.358974,0.45253995,0.49590477,0.56312203,0.5056833,0.4076027,0.3794418,0.3915379,0.5363799
534,-0.37101135,0.07385153,172.72767775493188,8.861485,13.054907,10.600433,9.903842,0.4638745,0.5110154,0.5317777,0.48145515,0.47293591,0.5019202,0.4616289,0.55623937
535,0.9686921,0.5409844,175.78338145678822,8.056282,12.705422,9.218949,11.225014,0.46345133,0.46306196,0.49456537,0.5096369,0.543666,0.5955172,0.5326916,0.61751986
536,0.09660224,-0.09336016,173.39790115241206,9.24777,12.862289,10.179939,10.12802,0.47043052,0.50000286,0.5088908,0.48697144,0.4758346,0.5275293,0.47129133,0.5818419
537,-0.84891903,-0.65291744,170.59226153896557,9.9148855,13.986828,10.064585,8.540352,0.454221,0.49956122,0.55864817,0.50471884,0.4148758,0.39267817,0.39849293,0.53570634
538,0.52762276,1.106519,176.0460508340364,6.809731,12.667292,10.053071,11.475208,0.48742786,0.4582064,0.5190815,0.49620157,0.5887073,0.60550255,0.54937804,0.61845315
539,-0.37202126,-0.8039084,170.95215207057802,10.505203,13.692245,9.464528,8.783435,0.47493318,0.492984,0.5358614,0.5079218,0.40885282,0.43064988,0.40109944,0.53897506
540,-0.15259774,-0.9169471,171.02882441213427,10.856138,13.571443,9.2625065,8.959161,0.48690316,0.4919004,0.5215146,0.5057152,0.39677924,0.4488109,0.40272573,0.54716295
541,0.59632605,-0.98196197,171.99227630306896,11.042848,13.115945,9.478072,9.464405,0.51317006,0.49615726,0.47028267,0.50223273,0.39055926,0.52593863,0.43700394,0.5821561
542,0.7256352,0.45896497,175.23901752236952,8.119387,12.735377,9.604987,11.147471,0.471798,0.4751742,0.5010507,0.50767344,0.5380091,0.58630383,0.51920736,0.61202097
543,-0.53946286,1.304905,175.00827292761832,6.4267225,13.032321,10.963706,11.707935,0.5061676,0.4695888,0.55454123,0.42169067,0.5568164,0.5926228,0.48991546,0.5741768
544,1.1386268,-1.1224258,172.319794815145,11.23584,12.949967,9.407145,9.516016,0.5295731,0.50379086,0.4397768,0.49841455,0.38488683,0.5490193,0.46235242,0.6018904
545,-0.9524395,-0.8097956,170.28951857997026,10.000659,14.207485,9.935223,8.242438,0.45177105,0.49341583,0.56591314,0.50658923,0.40327337,0.37142518,0.38754535,0.5365574
546,-0.90612453,-2.3605475,167.88405204466883,11.637848,15.183203,9.096985,6.319484,0.5111011,0.4764638,0.54546934,0.5652624,0.31202096,0.31055027,0.3165084,0.58330095
547,-1.002834,-1.3903505,169.29365349593402,10.6907215,14.618749,9.324202,7.445376,0.46499488,0.4846364,0.5770531,0.5226562,0.36775526,0.3325469,0.35283974,0.5509737
548,-0.11790248,-0.9694304,170.9822252276356,10.951941,13.585566,9.218927,8.939627,0.48987547,0.4916406,0.5188269,0.5072535,0.39199668,0.45143265,0.40117294,0.5502444
549,-2.5206695,-0.774321,168.8256216587923,8.586761,15.712576,10.515932,7.326899,0.3875354,0.48002803,0.61539406,0.50114554,0.36665297,0.25165612,0.32354715,0.5134664
550,-0.10206915,0.71257555,174.3038235482613,7.601079,12.751197,10.734957,11.02497,0.48820552,0.49054614,0.52905214,0.4729343,0.5358598,0.5546101,0.5059808,0.5809914
551,0.46151736,-2.0824687,169.43492829932157,12.170205,14.044509,9.412392,7.692802,0.55226064,0.5072005,0.46437287,0.538233,0.3204554,0.46838027,0.38601467,0.5927837
552,-0.8261568,1.283305,174.81995255048417,6.3767004,13.193577,11.036731,11.614114,0.49318945,0.4699689,0.5595944,0.40497014,0.5425078,0.5810789,0.47770748,0.5574526
553,0.91621566,-0.64085287,173.19961832556174,10.449949,12.915667,9.30552,10.339979,0.5062146,0.49908417,0.4605718,0.49248272,0.42769212,0.5535271,0.4685844,0.6026255
554,0.06957407,0.5770775,174.45412543378708,7.8344464,12.718519,10.62459,10.963183,0.4813458,0.48682046,0.5214809,0.4834091,0.5350876,0.5586485,0.504289,0.59145635
555,0.5238439,-0.26724705,173.73355403819886,9.628211,12.831312,9.468416,10.422386,0.48395133,0.495431,0.4826098,0.4842612,0.46374166,0.5444294,0.47337765,0.59431076
556,-0.6512408,-1.0705473,170.20967591806829,10.623894,14.086327,9.329443,8.190998,0.47049448,0.48749906,0.5575918,0.5122486,0.3867096,0.38791353,0.37852925,0.5423537
557,-0.72236425,-0.6591098,170.7677632494544,10.037207,13.8630085,9.952094,8.627658,0.45718482,0.4982638,0.5528365,0.50689095,0.41650888,0.4055789,0.40054753,0.5370403
558,-0.07736279,0.09590392,173.4341365021597,8.827245,12.8240795,10.495363,10.21167,0.46671695,0.5018701,0.5196262,0.48490992,0.4876627,0.526237,0.47466177,0.5777913
559,0.98001814,-1.467696,171.2406479101057,11.733441,13.276316,9.534082,8.831322,0.5439364,0.50470775,0.4390414,0.5108629,0.35339233,0.5282133,0.43714845,0.5969408
560,1.8081963,1.1714296,178.25057604281616,7.2532344,12.810489,8.100225,11.61194,0.41176653,0.40752128,0.48860806,0.5184846,0.5979834,0.6368482,0.5951043,0.6470084
561,0.55590594,0.9710827,175.8805495231723,7.0414186,12.672626,10.022287,11.438564,0.48267758,0.4622983,0.51619595,0.50065064,0.57972735,0.6003972,0.5443854,0.6187662
562,1.1878003,0.3274312,175.5969995148261,8.650752,12.730253,8.828727,11.25669,0.4679222,0.46268883,0.48462978,0.5049003,0.5242124,0.5901835,0.52509177,0.6165441
563,-0.61056507,1.5674964,175.5500882126783,6.100221,13.127968,10.9762745,12.098305,0.5149821,0.4534641,0.55933315,0.4062129,0.56932616,0.6156941,0.4823848,0.58389497
564,-1.2280879,-0.44598415,170.35307378413015,9.29641,14.286093,10.372181,8.587833,0.444095,0.5076576,0.57056236,0.49781802,0.41543573,0.37102747,0.4054946,0.52320033
565,-0.51908326,2.1493685,177.0676139137352,5.399797,13.195729,10.825171,12.792764,0.5308157,0.40643364,0.57165045,0.3913832,0.61236733,0.6621297,0.48535916,0.619676
566,0.84108603,0.21749218,174.97357592735196,8.675709,12.743841,9.308992,11.041623,0.47713837,0.47596613,0.4908415,0.50089884,0.51393473,0.57948446,0.50991565,0.6078147
567,-0.7319963,-0.08417803,171.64297608586338,9.032362,13.451215,10.489218,9.434193,0.46158868,0.51988226,0.5434546,0.49040723,0.45337915,0.4517589,0.4381858,0.5360663
568,-0.77661896,0.6805797,173.32856569328516,7.439934,13.1921,10.7990885,10.439128,0.47525284,0.50105274,0.5571413,0.43475685,0.4986901,0.51891935,0.47699058,0.53428483
569,3.0916998,-0.2273556,176.83759293437373,10.35396,13.173,6.5788817,11.057788,0.44354975,0.43842274,0.42658326,0.5186169,0.47660488,0.62204164,0.5857976,0.66972905
570,2.0792942,0.17378537,176.45848353753968,9.1998825,12.894712,7.5282135,11.405863,0.44752142,0.44687164,0.45810133,0.5113866,0.5144409,0.5941735,0.55249375,0.64299023
571,-1.3206455,-0.5604267,170.07807791832343,9.373094,14.461828,10.344692,8.363195,0.44089344,0.5027984,0.57648206,0.5022744,0.4073889,0.35449362,0.3953849,0.5231802
572,-0.31640485,-0.74315685,171.1472653173379,10.454775,13.603722,9.522985,8.919847,0.4747461,0.49357405,0.53122735,0.5065045,0.41396087,0.44030833,0.40615442,0.5392332
573,0.7060559,-0.19313093,174.02717204372013,9.520969,12.801719,9.3101015,10.688172,0.48627108,0.4920105,0.47923654,0.48616984,0.4728956,0.55358696,0.48350194,0.597624
574,1.1690582,0.22826688,175.3159347107961,8.820072,12.730539,8.84178,11.254558,0.47347137,0.46853608,0.48340923,0.50266683,0.5151425,0.5844792,0.518232,0.6142599
575,-1.12046,1.6911035,175.6660470015377,5.8249874,13.436222,11.172847,12.363743,0.4933318,0.44222823,0.5668112,0.3691631,0.54981947,0.6088002,0.45534205,0.5665357
576,-0.014376516,-0.95815,171.1649673018252,11.004401,13.506014,9.24137,9.048876,0.49226296,0.4925624,0.5107444,0.50549394,0.39243078,0.465775,0.4048769,0.5544251
577,0.50955015,0.5365964,175.06199690416295,7.888609,12.752283,10.007023,11.16479,0.47498557,0.47779295,0.51006114,0.5029581,0.54454947,0.58049804,0.5154541,0.6083107
578,-0.076211855,0.20856899,173.62111133473968,8.599817,12.820449,10.632345,10.371509,0.46850362,0.5000705,0.5216037,0.48381427,0.4987047,0.5343769,0.47975883,0.5799902
579,-0.26631424,1.298679,175.32395898625919,6.5290427,12.850594,10.740476,11.66342,0.50929224,0.46354076,0.54841846,0.43997872,0.5707349,0.5988635,0.50704145,0.58964044
580,0.9566118,0.41866377,175.4912367239771,8.335835,12.744409,9.219376,11.159374,0.46834344,0.46741182,0.49244693,0.5082535,0.5321287,0.59105253,0.52447,0.61438483
581,-0.8826894,0.20757468,172.01025280819977,8.336676,13.457434,10.500222,9.711928,0.46303052,0.5170925,0.55552155,0.46731827,0.46255568,0.45997036,0.45096764,0.5274358
582,-0.03143,0.71243036,174.4375466377403,7.6073318,12.724974,10.693817,11.059699,0.48816115,0.48694333,0.5270342,0.47661722,0.53901565,0.55859166,0.5080402,0.58593625
583,-0.44647667,-1.3009143,170.06933541186726,11.069526,14.064579,9.060491,8.2014475,0.4876431,0.48840126,0.5402878,0.51839495,0.37205428,0.39999062,0.3738831,0.55521005
584,-0.76024944,0.32511586,172.50916780567547,8.158969,13.29794,10.586701,9.90032,0.46657574,0.51178193,0.5513975,0.4611726,0.47411624,0.481828,0.4641337,0.5324638
585,-1.3391151,-0.8687606,169.6630719270202,9.671743,14.6366415,10.180428,7.903968,0.44115713,0.4934905,0.5830394,0.5121146,0.39059314,0.33115336,0.38008174,0.5285829
586,1.0489116,-0.1839136,174.2970233415518,9.554232,12.771016,8.965291,10.969097,0.49188474,0.4872137,0.47237062,0.4932068,0.47586408,0.56588477,0.49390867,0.60553503
587,-1.0689559,-1.2607895,169.43544481465577,10.448149,14.611217,9.503952,7.514924,0.45777282,0.48472095,0.5800879,0.5219384,0.37649128,0.33286154,0.35746056,0.54536
588,0.2006704,-0.095183566,173.59480995047153,9.256793,12.870823,10.071127,10.236268,0.47142532,0.4977328,0.5031473,0.4867171,0.4773959,0.53487587,0.47546715,0.5852419
589,-0.34137568,0.6116829,173.76296388183226,7.6955843,12.881965,10.807457,10.705777,0.48176047,0.5016914,0.53555423,0.4617996,0.5183014,0.53865,0.49177885,0.5599787
590,0.38412958,0.7145115,175.18745369989608,7.5373654,12.733036,10.249098,11.259268,0.4821376,0.47425398,0.5159949,0.49631846,0.55691314,0.58422285,0.5203571,0.60785097
591,0.97433114,0.32401183,175.31761935486617,8.539345,12.744035,9.163121,11.129395,0.47232798,0.46980065,0.4896107,0.50510424,0.5241372,0.58692485,0.51916295,0.61232424
592,-0.55828196,0.55524063,173.32458608371988,7.7436705,13.018421,10.807098,10.388739,0.4755731,0.5071441,0.5441401,0.45361993,0.5016514,0.52195585,0.48057148,0.54521537
593,0.22877735,-0.35094345,172.99694823394685,9.796186,12.956271,9.719681,9.89916,0.4794345,0.49883738,0.500352,0.48764083,0.45108047,0.5187643,0.4582162,0.577562
594,-0.7131421,0.6181087,173.26136273171744,7.5895386,13.138013,10.787454,10.368529,0.47472838,0.50360787,0.553864,0.4418519,0.49716556,0.5174413,0.47772542,0.5371156
595,-1.3512276,0.017522795,170.9942578752296,8.378651,14.152042,10.405802,9.1276,0.4453458,0.512945,0.57421803,0.46965113,0.43361047,0.4003941,0.41225007,0.5158064
596,1.5455168,-0.17210859,174.8704299600235,9.715622,12.904157,8.327783,11.131993,0.48352894,0.47527933,0.46442172,0.50048375,0.4817862,0.5790864,0.50667316,0.6212569
597,0.38517538,-0.1796246,173.6974677527891,9.427644,12.871389,9.729611,10.332946,0.47782958,0.4969084,0.49277955,0.4865608,0.47246465,0.54208285,0.474932,0.5899053
598,0.43727335,-0.41570565,173.2679355818438,9.931862,12.860935,9.466247,10.088653,0.4851243,0.4955681,0.48522985,0.4857427,0.44519877,0.53067136,0.4621072,0.5866902
599,1.7628888,-0.6017422,174.06036757482696,10.790034,12.948017,8.2207,10.698223,0.50416976,0.488543,0.44496903,0.4951684,0.4391323,0.5842078,0.4977802,0.6222389
600,-0.1502576,0.05762988,173.20215225586966,8.916042,12.8684435,10.476956,10.08107,0.46493778,0.50451964,0.5229438,0.48423722,0.48053747,0.51791805,0.4696131,0.57191855
601,-0.40804026,1.3495849,175.26358833196434,6.4180064,12.941265,10.856531,11.745817,0.51025146,0.46295333,0.55266386,0.42868546,0.5668332,0.6001217,0.49712366,0.583974
602,0.5525205,0.2004781,174.61801364810728,8.644242,12.769739,9.759572,10.905645,0.47552526,0.48188722,0.5004542,0.49743426,0.5131477,0.5675265,0.50188226,0.6021828
603,0.34792772,0.6009447,174.94993039638808,7.7414227,12.729124,10.297189,11.143365,0.4793007,0.47759634,0.51599866,0.49691436,0.5481752,0.57742804,0.5127502,0.60392314
604,-0.04698866,0.8167586,174.58597657772404,7.3991556,12.729813,10.663829,11.126399,0.49173826,0.4837751,0.53141135,0.47393394,0.54538655,0.5656717,0.5124357,0.5858228
605,0.14169638,0.082390524,173.8312062358,8.83393,12.839405,10.303225,10.4253025,0.46925417,0.49632868,0.5103647,0.4882641,0.4941937,0.53947043,0.483613,0.5895215
606,0.12018209,0.8110622,174.86703356942587,7.391386,12.706587,10.534144,11.2127075,0.49119806,0.47713208,0.5257438,0.48379737,0.55350316,0.57423925,0.5171902,0.5946572
607,-2.6004908,0.7048828,172.06441631827104,6.8742914,15.002611,10.770956,9.819019,0.39708373,0.4588741,0.5947191,0.36728054,0.45085314,0.3937709,0.33500916,0.496353
608,1.1674246,0.2590202,175.38920847326915,8.765817,12.729235,8.852642,11.250516,0.4719162,0.4670708,0.48429924,0.5032112,0.5180771,0.58600515,0.51999646,0.61487067
609,1.8073332,-1.0062034,173.2697564639523,11.503887,12.888905,8.479902,10.059744,0.5262987,0.50178325,0.42366695,0.4910712,0.40014675,0.5859437,0.4976151,0.6229729
610,0.80372673,0.91966057,176.28516093485624,7.164035,12.650965,9.598185,11.405724,0.46720272,0.45514095,0.50824374,0.507192,0.57803327,0.60759073,0.55090445,0.62587357
611,0.9257161,-0.3882229,173.7396120230276,9.947867,12.834238,9.167776,10.699911,0.49772185,0.49578097,0.46776706,0.49079692,0.4538013,0.5576544,0.48007363,0.60213405
