id,epoch,z0,z1,width,height,Ug,gp,thickness_roofA,thickness_construction_Structure,thickness_construction_Insulation,energy
9330,1000,0.8215857,0.005292646,3.3918862,1.2470658,1.036538,0.6562794,0.21483827,0.15415016,0.28421527,46413.637
9331,1000,0.26902407,0.52491784,3.322337,1.4234957,1.0604255,0.6615578,0.18126515,0.16656514,0.2696699,46282.97
9332,1000,0.76877064,-0.4213276,3.3555317,1.4067317,1.0507725,0.65033835,0.21712801,0.15167269,0.26567072,46309.19
9333,1000,-0.837678,-0.5911831,3.378271,1.4547737,1.0574338,0.53952026,0.1764479,0.15135713,0.28022116,46433.26
9334,1000,-1.5096616,-0.2773914,3.3679743,1.3795986,1.0626311,0.66930234,0.18992183,0.1506213,0.28794903,46139.04
9335,1000,-0.35399392,-1.3749512,3.402686,1.4156387,1.055208,0.6474944,0.18178347,0.16521004,0.2723307,46277.03
9336,1000,0.013748487,-1.8447012,3.373614,1.4202054,1.0950369,0.6448934,0.19301924,0.16667977,0.27626252,46254.22
9337,1000,-0.14357951,-0.38202545,3.3567705,1.4208369,1.0290756,0.6600777,0.17850648,0.15483113,0.26713756,46258.977
9338,1000,-0.7781835,1.7367749,2.6111572,1.4712541,1.1690158,0.67840487,0.1739759,0.18313998,0.2866551,46488.81
9339,1000,-1.5579985,-0.5070348,3.3455186,1.437627,1.0710468,0.6626758,0.18483412,0.15112302,0.2798722,46129.39
9340,1000,0.010349315,0.72003376,3.2669258,1.4326382,1.0948772,0.66367584,0.17689815,0.17094116,0.27185297,46268.742
9341,1000,-0.40155753,-0.46847606,3.3511858,1.4232934,1.0378829,0.6568418,0.17679448,0.15297389,0.2712649,46228.777
9342,1000,1.6315974,0.37775916,3.35507,1.3515222,1.084946,0.66453326,0.23475592,0.16228803,0.28178024,46292.617
9343,1000,-0.0682416,1.7133427,3.022805,1.4492743,1.1589411,0.6709564,0.17545074,0.19290923,0.27705485,46381.684
9344,1000,0.3960067,-1.0930616,3.1786375,1.4310192,1.0874102,0.6556141,0.19902608,0.15361406,0.27616647,46267.953
9345,1000,-0.34624946,-0.7946363,3.374261,1.4183613,1.0317667,0.65614474,0.17874135,0.15843432,0.26994655,46264.4
9346,1000,-0.12824197,-0.27177158,3.3486555,1.4214725,1.0271511,0.6619766,0.17811555,0.15359552,0.26633584,46256.742
9347,1000,0.22805333,0.20147994,3.346501,1.427941,1.0395677,0.6495677,0.18187253,0.15541027,0.27118677,46258.344
9348,1000,-0.015682112,0.16092817,3.3320954,1.4243891,1.0367868,0.66076434,0.17761146,0.15459086,0.2695873,46243.4
9349,1000,1.5788652,-0.7955006,3.3836381,1.3775418,1.0747678,0.6394053,0.24204212,0.15182124,0.2673622,46352.363
9350,1000,1.3086687,-0.025798557,3.4205766,1.0975642,1.0440483,0.6531974,0.23307407,0.15563564,0.291282,46639.39
9351,1000,-1.1651498,0.9008265,3.1229734,1.4490498,1.1281065,0.669854,0.18963024,0.16085586,0.27308798,46240.24
9352,1000,-0.4555325,0.017479159,3.378486,1.3491535,1.0337067,0.6652051,0.18297246,0.15197217,0.2803033,46244.36
9353,1000,-1.7302761,0.58874243,3.3092976,1.4397112,1.1045101,0.6625001,0.19832405,0.15631361,0.28114533,46142.668
9354,1000,0.60815644,1.1149623,3.2660944,1.421291,1.1010149,0.66546404,0.18627398,0.18488279,0.27144516,46344.754
9355,1000,2.696224,-0.07392467,3.4660325,1.0033841,1.0679355,0.64660925,0.24870253,0.1609423,0.2983631,46787.926
9356,1000,0.35178012,0.37923554,3.32894,1.4221852,1.0551513,0.65842426,0.18375668,0.15999864,0.2711903,46259.29
9357,1000,-0.39791209,0.7825789,3.0001717,1.448381,1.1135225,0.66987216,0.17625149,0.16377144,0.27894998,46301.688
9358,1000,-0.38815418,-0.059928004,3.3623986,1.4018282,1.033301,0.66523826,0.18124938,0.15150279,0.2744764,46213.633
9359,1000,-0.7239287,-1.1196282,3.3694406,1.4187198,1.0354779,0.6572493,0.17665763,0.15868892,0.27224213,46248.06
9360,1000,1.325014,0.20533256,3.3762264,1.3096707,1.0656054,0.6622514,0.22944275,0.15811484,0.28438428,46319.35
9361,1000,-0.5840936,0.33510563,3.3027558,1.4316627,1.0719478,0.66503125,0.18402588,0.15458049,0.26912877,46215.125
9362,1000,-1.9362798,0.1887786,3.4119787,1.1239645,1.0793527,0.66797006,0.2013291,0.15346359,0.2970096,46461.375
9363,1000,-0.53527015,0.025405208,3.3809934,1.3364655,1.0363322,0.66545874,0.18389323,0.15204385,0.2821673,46247.79
9364,1000,1.128594,0.49600095,3.325428,1.4187882,1.0914826,0.64142525,0.2132935,0.16301909,0.27108157,46317.445
9365,1000,-0.19065349,-0.3948495,3.3542056,1.4208943,1.0280689,0.6609618,0.17814428,0.154523,0.26725397,46256.477
9366,1000,-0.43109635,0.57275134,3.1366584,1.4427978,1.0965393,0.66861886,0.17883277,0.15845488,0.2758385,46240.363
9367,1000,0.192729,0.69643867,3.3099189,1.4263523,1.0817263,0.6612921,0.1791254,0.1725232,0.27010643,46290.86
9368,1000,-1.6812183,-0.8889713,3.374126,1.4576886,1.087277,0.5735272,0.17879072,0.1504996,0.28271288,46287.65
9369,1000,0.9606934,1.3290628,3.2198837,1.4147178,1.1163204,0.66914904,0.19362222,0.1881437,0.27170992,46375.703
9370,1000,0.22739278,-1.0167387,3.2700946,1.4282941,1.0770974,0.65657556,0.1928801,0.15540324,0.27327228,46242.836
9371,1000,-0.79228663,-0.5316059,3.3733947,1.4509876,1.0556283,0.56447494,0.1768826,0.15135878,0.27857035,46370.207
9372,1000,0.2799246,-0.09815039,3.3491933,1.4181666,1.0260979,0.6558204,0.19083205,0.15177327,0.26814318,46271.383
9373,1000,-1.3342584,-1.3467175,3.3898153,1.4442123,1.0705843,0.58530116,0.17379022,0.15398802,0.28682375,46270.164
9374,1000,1.3852615,-0.30309826,3.4149542,1.2815931,1.0510995,0.6468334,0.23672083,0.1537251,0.2878638,46358.08
9375,1000,-1.6018361,-0.8871809,3.3771355,1.4595277,1.0843453,0.553529,0.17815077,0.15063836,0.28317124,46337.34
9376,1000,0.44103292,0.17879286,3.3392985,1.4234135,1.0474646,0.65425634,0.1910603,0.15520224,0.26825315,46269.668
9377,1000,-0.6250274,-0.3903927,3.3647835,1.4422277,1.0493095,0.60928893,0.17755523,0.15142788,0.2750098,46290.242
9378,1000,0.77179056,0.82350415,3.2916322,1.4190483,1.0961856,0.6537718,0.19201931,0.17223835,0.27613902,46295.02
9379,1000,-0.96808213,0.4770681,3.2872376,1.4378179,1.0900729,0.6649456,0.18844005,0.1557652,0.27093494,46199.56
9380,1000,-0.9906709,-1.0026686,3.3786862,1.4391727,1.0598248,0.6091728,0.17484884,0.15340343,0.2827806,46246.062
9381,1000,-0.955945,-0.34598178,3.348591,1.4343442,1.0558101,0.66033304,0.18145785,0.15139121,0.27361235,46179.02
9382,1000,0.018791791,-0.5937774,3.3461668,1.424798,1.0515723,0.65856266,0.18275306,0.15562157,0.26825032,46245.086
9383,1000,-1.6047385,1.4587147,2.8500657,1.460928,1.1621528,0.67557347,0.19130152,0.16882817,0.27919936,46346.51
9384,1000,-0.6840109,1.6595508,2.6456885,1.4684104,1.1660941,0.6775436,0.17411506,0.18262449,0.28510952,46479.02
9385,1000,-0.69456786,-0.14963454,3.3578935,1.4108131,1.0423162,0.6664661,0.18295336,0.15119632,0.2774915,46180.46
9386,1000,0.4064155,-0.1931767,3.3502102,1.4167788,1.0335313,0.65439737,0.19789407,0.15169203,0.26648435,46283.668
9387,1000,-0.34419647,-0.25271067,3.3618286,1.4365609,1.0382967,0.6211304,0.1773719,0.15163448,0.27246493,46290.133
9388,1000,1.4028448,0.33584473,3.3508627,1.3691397,1.0776155,0.66375476,0.22893503,0.16082902,0.279557,46282.074
9389,1000,-1.0180418,-0.07785475,3.3812766,1.3070009,1.0491091,0.66619045,0.18790796,0.15141743,0.28685394,46248.87
9390,1000,0.38273242,-0.03424228,3.3670611,1.3532326,1.0263749,0.657641,0.19514783,0.15250608,0.2772533,46299.855
9391,1000,0.69913614,-0.2987596,3.3659456,1.406422,1.0406168,0.6509074,0.21302482,0.15183154,0.26837867,46296.812
9392,1000,-0.679593,-0.5643179,3.3720276,1.4491045,1.0496156,0.5652894,0.17615703,0.15195674,0.2788964,46376.477
9393,1000,0.030546581,-0.03688353,3.3335416,1.4299695,1.0243804,0.66013455,0.17909728,0.15171348,0.2645925,46261.508
9394,1000,-2.1789315,-0.6296504,3.3482344,1.433196,1.0834702,0.66657126,0.18979546,0.15056485,0.28659323,46082.68
9395,1000,0.559299,-1.0636955,3.1205807,1.4326838,1.0874277,0.6560317,0.20485169,0.15212542,0.27811515,46287.156
9396,1000,1.1813786,-0.63190377,3.3678036,1.3928765,1.064879,0.6451066,0.2332684,0.15171833,0.26614618,46332.656
9397,1000,-1.1335928,0.99675965,3.0489895,1.4511259,1.1355014,0.67173564,0.18760818,0.16252404,0.27554557,46263.11
9398,1000,-0.9378802,0.43310794,3.3011048,1.4365366,1.0847862,0.66422963,0.1881836,0.15524682,0.27164644,46194.67
9399,1000,-0.017020414,0.37915173,3.3038065,1.4285345,1.0629871,0.66211927,0.17731126,0.16017155,0.2706172,46245.676
9400,1000,-0.545712,-1.8845859,3.4200065,1.4159899,1.0598016,0.6374373,0.18234813,0.1715744,0.27530277,46304.508
9401,1000,0.732424,-0.3752224,3.3581128,1.4073466,1.0470653,0.6507083,0.21511787,0.15170331,0.26613554,46305.883
9402,1000,-0.99336135,2.042072,2.5548213,1.4764622,1.1782169,0.6811179,0.17353994,0.18695784,0.28926468,46508.31
9403,1000,0.1474344,-0.97746485,3.3070238,1.4260482,1.0730721,0.65445465,0.1899663,0.15647107,0.2711625,46250.04
9404,1000,1.0963469,-0.2342158,3.4025903,1.3125184,1.0443828,0.64972174,0.22828153,0.15329237,0.28521675,46327.57
9405,1000,0.1508182,-0.25547078,3.2986455,1.4302499,1.0408162,0.6599158,0.18433787,0.15173776,0.267505,46254.28
9406,1000,0.44284612,0.21839707,3.3410578,1.4283575,1.0513453,0.64313924,0.1899466,0.15570332,0.27008203,46281.023
9407,1000,-1.2179385,-0.30496365,3.3549817,1.4177607,1.05727,0.6670659,0.1857326,0.15083325,0.2815637,46140.656
9408,1000,-0.31155252,0.05616534,3.3644657,1.4096584,1.0342052,0.6640512,0.18127044,0.15214647,0.27411538,46210.957
9409,1000,0.28427967,1.7426687,3.175723,1.4306597,1.1517215,0.6702623,0.17862158,0.19530836,0.27593684,46342.434
9410,1000,-0.36555108,0.9380925,2.9596653,1.4505196,1.125663,0.6706411,0.17573202,0.16856545,0.2787509,46332.035
9411,1000,-1.6845173,0.8065638,3.2275412,1.4483219,1.1238861,0.66530794,0.19717455,0.15903232,0.2742549,46190.484
9412,1000,0.4537819,-1.8297404,3.175119,1.4299057,1.1115127,0.6512892,0.2077219,0.15793459,0.28011692,46266.152
9413,1000,-1.2266216,0.96744615,3.0945702,1.451052,1.1330062,0.6705551,0.19007581,0.16178401,0.27379775,46248.914
9414,1000,-1.0002153,-1.5447711,3.3806925,1.4171641,1.0391567,0.65426385,0.17615771,0.16190034,0.27485994,46250.312
9415,1000,-0.039282817,-1.1680934,3.3733969,1.4182501,1.069833,0.6518278,0.18579425,0.1610634,0.27150652,46252.89
9416,1000,0.098377906,0.38141626,3.334309,1.4245297,1.0549767,0.66038823,0.17837507,0.16177718,0.2693562,46261.664
9417,1000,-1.0117741,0.084968135,3.392405,1.2665126,1.0524123,0.66630256,0.18957418,0.15254311,0.29009715,46284.168
9418,1000,0.44702417,0.10572,3.345271,1.412709,1.037749,0.6605501,0.19391859,0.15412459,0.27085578,46257.754
9419,1000,1.4015235,0.15843384,3.393293,1.2431598,1.0635327,0.6607095,0.2325971,0.1577783,0.2871318,46398.926
9420,1000,-1.4465779,-1.5826856,3.3818257,1.4316406,1.0710828,0.6239488,0.17360263,0.155345,0.28574502,46197.85
9421,1000,1.3480358,0.9076988,3.3226547,1.4551557,1.1194263,0.487581,0.21174578,0.17265095,0.28281954,46719.156
9422,1000,1.4333525,0.41839802,3.333767,1.3902682,1.0861237,0.66195,0.22779784,0.16306356,0.2761389,46288.1
9423,1000,0.33003512,2.2259443,3.0973434,1.4328907,1.1685846,0.67360216,0.17850521,0.1982899,0.27846915,46361.707
9424,1000,0.09920486,1.576299,3.1543102,1.4376106,1.1488029,0.66880184,0.17646798,0.19246279,0.2743169,46346.742
9425,1000,0.5559627,0.8924739,3.2827215,1.420163,1.0873284,0.66466683,0.18593325,0.17789608,0.2704738,46325.37
9426,1000,0.33053273,-0.14527446,3.349335,1.4183533,1.0295255,0.6552511,0.19373873,0.15170005,0.2668028,46278.33
9427,1000,-0.25595766,-0.3480464,3.3451622,1.421968,1.0311148,0.66158116,0.17729627,0.15319489,0.26754203,46246.656
9428,1000,-1.4902654,1.4961396,2.795916,1.4607921,1.1645446,0.6769768,0.1884985,0.17015815,0.28185296,46363.312
9429,1000,-0.20828511,1.5743712,2.9475973,1.4524292,1.1561044,0.6709429,0.17539537,0.18881187,0.27695858,46407.746
9430,1000,1.0304383,-2.0473237,2.8633094,1.4375995,1.1276987,0.6512805,0.2265577,0.15280358,0.28710902,46384.004
9431,1000,-2.1580687,1.3185511,3.0299377,1.4590689,1.158487,0.6705575,0.20253006,0.16578451,0.27365863,46281.21
9432,1000,-0.3650552,-1.7913276,3.4155724,1.4078615,1.072806,0.6461334,0.18463625,0.16977382,0.27481413,46279.19
9433,1000,-0.36918184,-0.23937918,3.3589973,1.4342897,1.0392015,0.63357687,0.17771426,0.15159723,0.27157307,46265.1
9434,1000,1.2674117,0.49949825,3.3247755,1.4130819,1.0935527,0.6500808,0.2193017,0.16408123,0.2702947,46313.594
9435,1000,-0.11477532,0.30875126,3.2609253,1.4304259,1.0601776,0.66392946,0.1771767,0.15620878,0.27230856,46236.76
9436,1000,-0.34791216,0.15634897,3.3422444,1.4262178,1.0462034,0.66377187,0.18152592,0.15284504,0.2688289,46220.64
9437,1000,1.5309323,0.092447735,3.4121208,1.14247,1.0602667,0.6577865,0.23682302,0.1575748,0.29052874,46553.35
9438,1000,0.978738,2.2408931,3.1561134,1.4214033,1.1524508,0.66724753,0.19040559,0.19866578,0.27453595,46406.5
9439,1000,0.33057675,0.94924647,3.2891474,1.4270016,1.0957417,0.6611836,0.18078297,0.18127227,0.2714323,46322.01
9440,1000,0.64013153,-1.616956,3.0423892,1.435197,1.1110592,0.6530465,0.21148112,0.15398757,0.28163585,46312.055
9441,1000,-1.2796892,-0.5854312,3.3573668,1.4443051,1.0713851,0.63858736,0.18008338,0.15092082,0.27575323,46190.816
9442,1000,0.40389603,1.9367125,3.1719604,1.4307125,1.156848,0.66976285,0.17973223,0.19702248,0.2743694,46358.086
9443,1000,-1.179158,1.3014281,2.8283958,1.4580797,1.1555266,0.67470783,0.18438256,0.1681535,0.28214458,46348.492
9444,1000,-0.34069234,-1.2631729,3.3979526,1.417706,1.0514534,0.64815515,0.18122038,0.16401425,0.27165008,46275.895
9445,1000,0.8733118,1.1997361,3.2364898,1.4157635,1.1092541,0.6681729,0.19208694,0.18524617,0.2714046,46360.93
9446,1000,-1.4912575,0.4393917,3.335027,1.4287524,1.0889186,0.66342014,0.19513656,0.15499753,0.28296578,46138.17
9447,1000,-1.3484131,1.2649833,2.9159033,1.456073,1.1528468,0.6744687,0.1884501,0.16623801,0.27839413,46315.5
9448,1000,1.0781974,-2.5591846,2.7962403,1.4419075,1.1423597,0.6486323,0.23003957,0.15472268,0.28882757,46416.043
9449,1000,-1.1268258,-0.7306777,3.3803735,1.4589754,1.0676336,0.5286505,0.17664762,0.15115026,0.2821018,46449.727
9450,1000,-0.7308736,-1.6417032,3.406347,1.4134285,1.0385234,0.6463649,0.17943655,0.16739076,0.27526322,46289.29
9451,1000,0.23482153,2.1321535,3.085584,1.4371018,1.1675112,0.67258143,0.17753941,0.19776395,0.27785128,46367.043
9452,1000,0.54261076,0.71593887,3.292513,1.4197409,1.0781698,0.66425174,0.18640807,0.17113428,0.2703798,46300.797
9453,1000,1.7746586,-0.3931532,3.4294887,1.2356347,1.059621,0.64290285,0.24356657,0.15435143,0.29081932,46408.484
9454,1000,-1.7558906,0.45093447,3.3477042,1.4080341,1.0948114,0.6643795,0.19854738,0.15526822,0.2889954,46123.44
9455,1000,0.5541276,-0.6701259,3.251873,1.4259045,1.0686536,0.65479255,0.20585962,0.15106425,0.27315143,46260.152
9456,1000,-0.45582536,1.4261588,2.7937045,1.4570309,1.1546855,0.67386097,0.1750172,0.18052064,0.28121573,46427.914
9457,1000,0.10058121,0.53916126,3.3170538,1.4254551,1.0727417,0.66223025,0.17816822,0.16669309,0.27058268,46264.516
9458,1000,-0.6579261,0.9688826,2.9081318,1.4558624,1.1308546,0.671841,0.17803341,0.16499111,0.28052753,46323.89
9459,1000,0.5433119,0.43904296,3.340457,1.4374137,1.0675627,0.6014008,0.18902895,0.16082451,0.2759575,46359.664
9460,1000,-1.7423562,-1.3032428,3.4073434,1.478961,1.0870161,0.4549095,0.1738966,0.15099247,0.29111534,46629.027
9461,1000,-0.40594172,0.7243685,3.0307422,1.4459213,1.1088891,0.6696368,0.17671373,0.1621726,0.27819425,46288.67
9462,1000,-0.7554627,-1.2012016,3.3734958,1.4180381,1.0354507,0.65607643,0.1767387,0.15956368,0.2727118,46251.72
9463,1000,-0.463596,0.48148146,3.2158048,1.433914,1.0880489,0.66795754,0.18076545,0.15658334,0.27335218,46220.605
9464,1000,0.27451634,-0.8909151,3.2422516,1.428194,1.0753901,0.6570848,0.19328952,0.15377735,0.27330273,46251.97
9465,1000,0.9000542,1.8022423,3.1978555,1.4196784,1.1358101,0.6683083,0.19037974,0.19618458,0.27354375,46390.29
9466,1000,0.5665453,0.14630444,3.3434184,1.4110382,1.0444417,0.66076744,0.19834822,0.15511473,0.27141652,46259.9
9467,1000,0.78632796,-0.4664191,3.35147,1.407158,1.0542358,0.6506101,0.21832079,0.15157072,0.2652184,46309.48
9468,1000,0.11273794,0.6572677,3.304483,1.4260094,1.083961,0.6632446,0.17814846,0.17058533,0.27132607,46271.29
9469,1000,0.33905926,-0.58963203,3.2336502,1.4307649,1.0617435,0.6581043,0.19350113,0.15174417,0.27228525,46260.047
9470,1000,0.37642553,-1.0994008,3.190862,1.4300616,1.0870645,0.6553923,0.19849701,0.15383823,0.2757716,46265.496
9471,1000,0.24664895,0.60799253,3.3186686,1.4249368,1.068441,0.6605816,0.1803965,0.16986763,0.27009782,46290.64
9472,1000,1.0118425,-0.65795106,3.3500133,1.4000838,1.0673443,0.64842725,0.22818631,0.15120369,0.26594856,46315.973
9473,1000,0.14195317,-0.31932843,3.2908132,1.4308728,1.0452157,0.66089386,0.18421406,0.15209162,0.26793882,46250.46
9474,1000,-0.31088617,0.097400166,3.3551679,1.4236867,1.0378218,0.66357136,0.18123037,0.1523616,0.26990747,46218.54
9475,1000,-0.4796558,0.6203583,3.1160092,1.4443345,1.102072,0.6693822,0.1791566,0.1590556,0.27642727,46243.26
9476,1000,-0.028182229,0.42833188,3.2918968,1.4297974,1.0690765,0.6625235,0.1772176,0.1613185,0.27090377,46247.242
9477,1000,-0.8391294,0.99012136,2.9449973,1.4531348,1.1358571,0.6720724,0.18140638,0.16396625,0.28020865,46299.473
9478,1000,-0.9724029,1.3462211,2.7399182,1.4660611,1.1553565,0.6752808,0.17932028,0.1708623,0.2836457,46390.254
9479,1000,0.9208588,0.31872764,3.3322897,1.4123218,1.0704579,0.65719754,0.20949101,0.15937419,0.27029628,46283.508
9480,1000,1.4893559,0.5213038,3.3232212,1.4023157,1.097542,0.6560875,0.22713506,0.16552472,0.27236775,46311.42
9481,1000,-1.5482544,0.5319746,3.3143182,1.4384122,1.0981231,0.66253316,0.19601886,0.15581444,0.27965814,46150.348
9482,1000,-1.0053118,0.10140715,3.389285,1.2861019,1.0539149,0.6659997,0.1894723,0.1526277,0.28964072,46260.953
9483,1000,-0.46744102,-0.8601534,3.3699977,1.4197447,1.0311162,0.65775526,0.17776033,0.15790783,0.27064615,46254.715
9484,1000,-0.40318832,0.94940555,2.930871,1.4526317,1.1267142,0.67132527,0.17568605,0.16823456,0.27961814,46337.594
9485,1000,-0.5654978,0.4760314,3.2448645,1.4361887,1.0863401,0.6671169,0.18287985,0.15621212,0.27130488,46215.047
9486,1000,2.4972005,-2.2453218,3.2298822,1.3674965,1.1383176,0.6326274,0.2489711,0.14891544,0.2784266,46345.977
9487,1000,1.3277828,-0.10128149,3.4250004,1.107386,1.0464032,0.65576714,0.23446064,0.15535507,0.2924726,46600.445
9488,1000,1.7406294,-0.29348505,3.434572,1.1486647,1.0574857,0.64767647,0.24292943,0.15513754,0.29335135,46529.12
9489,1000,-0.66772026,0.3269626,3.3135834,1.432549,1.0709708,0.664503,0.18499613,0.15436102,0.26979285,46207.43
9490,1000,-0.78030443,0.2711128,3.3389711,1.4305737,1.0643533,0.66318,0.18657568,0.15367529,0.27358598,46188.06
9491,1000,-0.36343777,0.77905124,3.0086262,1.4482113,1.1127672,0.66986537,0.17611812,0.16424492,0.27870128,46300.86
9492,1000,0.4178537,-0.040018726,3.3694527,1.3475952,1.0274138,0.65753484,0.19693434,0.15257673,0.27802363,46303.152
9493,1000,-0.91282225,1.1170163,2.8688107,1.4581099,1.143931,0.6735671,0.18120989,0.16621873,0.28160143,46329.758
9494,1000,1.2650778,0.21149701,3.3706174,1.3287408,1.0647118,0.66266966,0.22733057,0.15800998,0.28310537,46302.117
9495,1000,0.0076174983,0.88686466,3.238204,1.435274,1.1090158,0.6648189,0.17666876,0.17598358,0.27265134,46282.562
9496,1000,-1.1094775,-0.5475181,3.361422,1.4434143,1.0673447,0.6315604,0.1791435,0.15088362,0.27611,46209.33
9497,1000,-0.6532847,0.078514025,3.3775053,1.3563936,1.0443398,0.66505176,0.18521057,0.15237483,0.28346413,46214.78
9498,1000,0.2528035,-0.4080147,3.2720313,1.4305379,1.0503168,0.65849704,0.18924662,0.15162882,0.26996133,46255.26
9499,1000,0.68981814,1.3018463,3.2484236,1.4208329,1.1117935,0.66628855,0.18741894,0.18925172,0.27202502,46360.766
9500,1000,0.41780058,-1.2402164,3.1711788,1.429909,1.0933695,0.654391,0.20114076,0.15418842,0.27698833,46271.668
9501,1000,-0.29164198,-1.7410228,3.4093463,1.4069004,1.0761961,0.64801514,0.18567489,0.16891012,0.27576458,46267.72
9502,1000,0.1950697,-1.7815628,3.311955,1.4240615,1.1017587,0.6463008,0.19857708,0.16272433,0.27572447,46259.29
9503,1000,0.24120396,1.1277837,3.2654433,1.4275764,1.1173058,0.6653099,0.1789735,0.18526879,0.27188167,46317.797
9504,1000,0.021062022,0.099454455,3.353094,1.4234698,1.0259773,0.6591968,0.17787224,0.15377194,0.26881522,46249.082
9505,1000,-0.7564935,0.30151406,3.3294613,1.4324868,1.0676252,0.663744,0.18622205,0.15399161,0.2722108,46193.242
9506,1000,-0.30901298,-1.6760038,3.409205,1.4086636,1.072768,0.6479932,0.18478745,0.16826083,0.27466735,46270.492
9507,1000,-0.6038396,-1.149554,3.3820946,1.4181664,1.0333104,0.65489835,0.17794932,0.16068885,0.27254772,46259.883
9508,1000,-1.2928569,0.26705086,3.3685958,1.3739679,1.073493,0.6638863,0.19277477,0.15371498,0.28910366,46159.098
9509,1000,-0.09038201,1.3675972,3.0848603,1.4461671,1.1441721,0.6689516,0.17584966,0.18676643,0.27530771,46349.633
9510,1000,-0.5319938,-0.9562584,3.3725688,1.4191265,1.0317957,0.6572488,0.17761074,0.15855518,0.27127403,46254.68
9511,1000,0.9687444,-0.7303571,3.335566,1.4063908,1.069375,0.6490672,0.22698534,0.15078215,0.26707998,46303.047
9512,1000,-1.424061,-0.49331987,3.3461828,1.4388406,1.0690764,0.66027385,0.18356337,0.15121049,0.27761036,46145.28
9513,1000,-0.3848798,0.09435159,3.359498,1.418526,1.0392668,0.6640804,0.18202952,0.1524138,0.27312154,46205.438
9514,1000,0.9409176,0.4052041,3.32936,1.419822,1.0802207,0.64607275,0.20751844,0.16066991,0.27018076,46300.87
9515,1000,-2.094603,0.12372191,3.4240363,1.0574415,1.0763913,0.66943926,0.20347044,0.15313146,0.29787046,46577.516
9516,1000,-0.8351927,-0.9467404,3.3641458,1.4255121,1.0511258,0.647645,0.17543213,0.1541637,0.27765304,46204.93
9517,1000,0.31943184,-0.13777922,3.3492436,1.4185427,1.0289028,0.6554073,0.1931345,0.15170297,0.2668767,46277.426
9518,1000,-0.28219587,-1.1582032,3.3938522,1.4157932,1.0522411,0.6509781,0.1813634,0.16262792,0.27114213,46268.547
9519,1000,-0.64718145,0.47224715,3.2614713,1.435594,1.0871683,0.66674954,0.184421,0.15590197,0.27011502,46213.977
9520,1000,0.025385605,0.61039174,3.2907956,1.4300787,1.0838689,0.6626705,0.17708814,0.1678427,0.271057,46262.754
9521,1000,-0.21954103,-1.0840366,3.3892803,1.4148088,1.0552171,0.65392476,0.18189982,0.16170608,0.27088264,46259.395
9522,1000,0.40234163,-0.6848101,3.213884,1.4308469,1.0670745,0.6572472,0.1967355,0.15167539,0.27362758,46264.35
9523,1000,-1.655344,0.15364446,3.4069386,1.1589314,1.0712926,0.6675297,0.19771658,0.15315926,0.29570806,46415.375
9524,1000,0.7557403,-0.53913265,3.34046,1.4099731,1.058335,0.65194416,0.21741682,0.15106522,0.2657679,46298.227
9525,1000,-1.177629,-1.1401963,3.3868673,1.4470446,1.0655704,0.5706063,0.17428836,0.15339178,0.28546077,46316.0
9526,1000,-0.32656097,-0.008209882,3.3676653,1.375446,1.0306671,0.6644182,0.18141995,0.1517664,0.27581137,46241.902
9527,1000,-0.97117066,1.4263169,2.6988633,1.4676027,1.1584139,0.67572594,0.17814958,0.1727353,0.28473735,46413.938
9528,1000,1.8495913,-0.21416666,3.443381,1.0675396,1.0588062,0.65130997,0.24407326,0.1563212,0.29545876,46663.227
9529,1000,-1.7062702,1.9507754,2.6093893,1.4725032,1.1794827,0.6790735,0.18630755,0.17817284,0.28779835,46456.164
9530,1000,0.13191175,-1.9805655,3.3423586,1.4227462,1.1052251,0.6436155,0.19818303,0.16603217,0.27702802,46258.293
9531,1000,1.5848205,0.6479678,3.3180983,1.4116412,1.1098394,0.6442938,0.22738102,0.1682623,0.2712654,46340.42
9532,1000,0.88649154,-0.27213177,3.3820565,1.3896905,1.040613,0.649559,0.22083299,0.15238611,0.27468067,46291.566
9533,1000,-1.3003469,-0.8038504,3.3805869,1.4604245,1.0735118,0.52820027,0.17691796,0.15102042,0.28288633,46440.188
9534,1000,-1.2986867,1.2760754,2.8933494,1.456242,1.1539652,0.67502797,0.18737431,0.16676234,0.27970123,46321.004
9535,1000,0.66596717,-2.5345545,3.064598,1.4293131,1.1345768,0.6457491,0.21998328,0.15994695,0.28493887,46320.79
9536,1000,1.0390965,0.47909522,3.3278716,1.4218854,1.0886724,0.6367464,0.20982486,0.1622639,0.27193385,46316.766
9537,1000,3.1709747,0.18949963,3.4561093,1.0099752,1.097321,0.6565453,0.24929753,0.1657977,0.29796857,46758.605
9538,1000,0.9430461,-2.7396772,2.8792288,1.4323696,1.1453985,0.6430061,0.22827244,0.15723214,0.28789774,46405.15
9539,1000,-0.7742951,-0.26938978,3.3491814,1.4309382,1.0491965,0.6620474,0.18106453,0.15145078,0.27284002,46188.023
9540,1000,0.8020517,-1.846532,2.946991,1.4389768,1.1199213,0.65295696,0.21835908,0.15367194,0.28440803,46345.836
9541,1000,-0.0616264,-0.10730527,3.339603,1.4219621,1.0263212,0.6634016,0.17791107,0.15227002,0.26508862,46257.344
9542,1000,0.5898798,-0.36385882,3.3458333,1.41317,1.0472414,0.65292454,0.20843437,0.1515137,0.26522177,46296.082
